user_id,program_id,day,attended_curriculum,attended_project,curriculum_hours_attended,project_hours_attended,zoom_minutes,assignments_completed,forum_messages,help_requests,role,country,timezone,gender,education_level,field_of_study,years_experience,prior_neuromatch,preferred_language,interest_area,availability_slot,program_name,year,start_date,end_date,num_students,num_tas,region_focus,curriculum_hours_per_day,project_hours_per_day,total_hours_per_day,days_per_week,delivery_mode,num_timeslots
U00608,P008,9,1,1,3.48,2.16,234,1,4,2,student,Brazil,UTC-3,Female,UG,CS,8,0,Hindi,Climate,Slot 4,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00608,P008,10,1,1,4.27,1.84,184,1,0,2,student,Brazil,UTC-3,Female,UG,CS,8,0,Hindi,Climate,Slot 4,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00608,P008,11,0,0,4.1,1.68,171,0,8,1,student,Brazil,UTC-3,Female,UG,CS,8,0,Hindi,Climate,Slot 4,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00608,P008,12,0,0,3.54,2.16,60,0,9,1,student,Brazil,UTC-3,Female,UG,CS,8,0,Hindi,Climate,Slot 4,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00608,P008,13,1,1,4.15,1.54,92,1,5,3,student,Brazil,UTC-3,Female,UG,CS,8,0,Hindi,Climate,Slot 4,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00608,P008,14,0,0,2.81,1.02,272,0,0,0,student,Brazil,UTC-3,Female,UG,CS,8,0,Hindi,Climate,Slot 4,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00608,P008,15,1,1,2.95,2.63,300,1,0,0,student,Brazil,UTC-3,Female,UG,CS,8,0,Hindi,Climate,Slot 4,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00608,P008,16,1,1,3.09,1.43,221,1,6,1,student,Brazil,UTC-3,Female,UG,CS,8,0,Hindi,Climate,Slot 4,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00608,P008,17,1,1,3.6,1.38,296,1,5,3,student,Brazil,UTC-3,Female,UG,CS,8,0,Hindi,Climate,Slot 4,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00608,P008,18,1,1,2.83,2.86,130,1,0,3,student,Brazil,UTC-3,Female,UG,CS,8,0,Hindi,Climate,Slot 4,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00608,P008,19,1,1,4.12,2.23,103,1,3,1,student,Brazil,UTC-3,Female,UG,CS,8,0,Hindi,Climate,Slot 4,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00608,P008,20,1,1,3.71,2.62,131,1,7,1,student,Brazil,UTC-3,Female,UG,CS,8,0,Hindi,Climate,Slot 4,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00610,P004,1,1,1,3.99,1.38,188,1,2,2,student,UK,UTC+0,Non-binary,Masters,Climate,8,0,Spanish,NLP,Slot 4,NeuroAI,2025,2025-06-22,2025-07-24,235,18,global,4.5,3,8,5,virtual,5
U00610,P004,2,1,1,2.57,2.6,287,1,4,0,student,UK,UTC+0,Non-binary,Masters,Climate,8,0,Spanish,NLP,Slot 4,NeuroAI,2025,2025-06-22,2025-07-24,235,18,global,4.5,3,8,5,virtual,5
U00610,P004,3,0,0,3.99,1.78,74,0,1,3,student,UK,UTC+0,Non-binary,Masters,Climate,8,0,Spanish,NLP,Slot 4,NeuroAI,2025,2025-06-22,2025-07-24,235,18,global,4.5,3,8,5,virtual,5
U00610,P004,4,0,0,3.06,1.6,193,0,10,1,student,UK,UTC+0,Non-binary,Masters,Climate,8,0,Spanish,NLP,Slot 4,NeuroAI,2025,2025-06-22,2025-07-24,235,18,global,4.5,3,8,5,virtual,5
U00610,P004,5,1,1,3.18,1.59,101,1,4,3,student,UK,UTC+0,Non-binary,Masters,Climate,8,0,Spanish,NLP,Slot 4,NeuroAI,2025,2025-06-22,2025-07-24,235,18,global,4.5,3,8,5,virtual,5
U00610,P004,6,1,1,3.02,1.94,121,1,1,1,student,UK,UTC+0,Non-binary,Masters,Climate,8,0,Spanish,NLP,Slot 4,NeuroAI,2025,2025-06-22,2025-07-24,235,18,global,4.5,3,8,5,virtual,5
U00610,P004,7,1,1,2.22,1.78,167,1,1,3,student,UK,UTC+0,Non-binary,Masters,Climate,8,0,Spanish,NLP,Slot 4,NeuroAI,2025,2025-06-22,2025-07-24,235,18,global,4.5,3,8,5,virtual,5
U00610,P004,8,1,1,3.24,1.21,299,1,8,2,student,UK,UTC+0,Non-binary,Masters,Climate,8,0,Spanish,NLP,Slot 4,NeuroAI,2025,2025-06-22,2025-07-24,235,18,global,4.5,3,8,5,virtual,5
U00610,P004,9,0,0,3.04,1.07,61,0,7,0,student,UK,UTC+0,Non-binary,Masters,Climate,8,0,Spanish,NLP,Slot 4,NeuroAI,2025,2025-06-22,2025-07-24,235,18,global,4.5,3,8,5,virtual,5
U00610,P004,10,1,1,2.5,1.98,75,1,5,0,student,UK,UTC+0,Non-binary,Masters,Climate,8,0,Spanish,NLP,Slot 4,NeuroAI,2025,2025-06-22,2025-07-24,235,18,global,4.5,3,8,5,virtual,5
U00610,P004,11,0,0,3.69,2.71,83,0,1,2,student,UK,UTC+0,Non-binary,Masters,Climate,8,0,Spanish,NLP,Slot 4,NeuroAI,2025,2025-06-22,2025-07-24,235,18,global,4.5,3,8,5,virtual,5
U00610,P004,12,1,1,4.05,2.29,60,1,9,1,student,UK,UTC+0,Non-binary,Masters,Climate,8,0,Spanish,NLP,Slot 4,NeuroAI,2025,2025-06-22,2025-07-24,235,18,global,4.5,3,8,5,virtual,5
U00610,P004,13,1,1,2.55,1.56,276,1,7,0,student,UK,UTC+0,Non-binary,Masters,Climate,8,0,Spanish,NLP,Slot 4,NeuroAI,2025,2025-06-22,2025-07-24,235,18,global,4.5,3,8,5,virtual,5
U00610,P004,14,1,1,2.1,2.83,268,1,10,0,student,UK,UTC+0,Non-binary,Masters,Climate,8,0,Spanish,NLP,Slot 4,NeuroAI,2025,2025-06-22,2025-07-24,235,18,global,4.5,3,8,5,virtual,5
U00610,P004,15,1,1,2.27,2.11,140,1,2,3,student,UK,UTC+0,Non-binary,Masters,Climate,8,0,Spanish,NLP,Slot 4,NeuroAI,2025,2025-06-22,2025-07-24,235,18,global,4.5,3,8,5,virtual,5
U00610,P004,16,1,1,3.71,2.21,80,1,0,2,student,UK,UTC+0,Non-binary,Masters,Climate,8,0,Spanish,NLP,Slot 4,NeuroAI,2025,2025-06-22,2025-07-24,235,18,global,4.5,3,8,5,virtual,5
U00610,P004,17,0,0,3.65,2.22,118,0,7,0,student,UK,UTC+0,Non-binary,Masters,Climate,8,0,Spanish,NLP,Slot 4,NeuroAI,2025,2025-06-22,2025-07-24,235,18,global,4.5,3,8,5,virtual,5
U00610,P004,18,1,1,3.01,2.91,270,1,9,1,student,UK,UTC+0,Non-binary,Masters,Climate,8,0,Spanish,NLP,Slot 4,NeuroAI,2025,2025-06-22,2025-07-24,235,18,global,4.5,3,8,5,virtual,5
U00610,P004,19,1,1,3.46,1.01,111,1,0,0,student,UK,UTC+0,Non-binary,Masters,Climate,8,0,Spanish,NLP,Slot 4,NeuroAI,2025,2025-06-22,2025-07-24,235,18,global,4.5,3,8,5,virtual,5
U00610,P004,20,1,1,3.75,1.23,178,1,1,3,student,UK,UTC+0,Non-binary,Masters,Climate,8,0,Spanish,NLP,Slot 4,NeuroAI,2025,2025-06-22,2025-07-24,235,18,global,4.5,3,8,5,virtual,5
U00617,P008,1,1,1,2.48,1.68,211,1,5,0,student,Germany,UTC+1,Female,UG,Neuro,6,0,French,CV,Slot 1,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00617,P008,2,0,0,2.32,1.91,61,0,7,2,student,Germany,UTC+1,Female,UG,Neuro,6,0,French,CV,Slot 1,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00617,P008,3,1,1,3.23,1.91,291,1,10,0,student,Germany,UTC+1,Female,UG,Neuro,6,0,French,CV,Slot 1,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00617,P008,4,1,1,2.67,1.19,284,1,8,2,student,Germany,UTC+1,Female,UG,Neuro,6,0,French,CV,Slot 1,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00617,P008,5,1,1,3.98,2.35,203,1,5,2,student,Germany,UTC+1,Female,UG,Neuro,6,0,French,CV,Slot 1,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00617,P008,6,0,0,3.67,2.86,118,0,10,1,student,Germany,UTC+1,Female,UG,Neuro,6,0,French,CV,Slot 1,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00617,P008,7,0,0,3.54,1.76,264,0,9,3,student,Germany,UTC+1,Female,UG,Neuro,6,0,French,CV,Slot 1,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00617,P008,8,1,1,3.32,2.54,165,1,9,1,student,Germany,UTC+1,Female,UG,Neuro,6,0,French,CV,Slot 1,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00617,P008,9,1,1,3.48,1.67,281,1,6,2,student,Germany,UTC+1,Female,UG,Neuro,6,0,French,CV,Slot 1,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00617,P008,10,0,0,3.71,1.0,93,0,9,2,student,Germany,UTC+1,Female,UG,Neuro,6,0,French,CV,Slot 1,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00617,P008,11,1,1,2.55,1.78,131,1,7,0,student,Germany,UTC+1,Female,UG,Neuro,6,0,French,CV,Slot 1,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00617,P008,12,1,1,3.76,1.52,165,1,1,1,student,Germany,UTC+1,Female,UG,Neuro,6,0,French,CV,Slot 1,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00617,P008,13,1,1,3.14,2.6,181,1,3,2,student,Germany,UTC+1,Female,UG,Neuro,6,0,French,CV,Slot 1,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00617,P008,14,1,1,4.16,1.0,267,1,8,0,student,Germany,UTC+1,Female,UG,Neuro,6,0,French,CV,Slot 1,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00617,P008,15,1,1,2.02,2.43,114,1,1,0,student,Germany,UTC+1,Female,UG,Neuro,6,0,French,CV,Slot 1,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00617,P008,16,1,1,2.95,1.76,126,1,5,0,student,Germany,UTC+1,Female,UG,Neuro,6,0,French,CV,Slot 1,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00617,P008,17,1,1,2.26,2.33,99,1,5,3,student,Germany,UTC+1,Female,UG,Neuro,6,0,French,CV,Slot 1,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00617,P008,18,1,1,2.06,2.93,116,1,10,1,student,Germany,UTC+1,Female,UG,Neuro,6,0,French,CV,Slot 1,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00617,P008,19,0,0,4.1,2.92,77,0,7,2,student,Germany,UTC+1,Female,UG,Neuro,6,0,French,CV,Slot 1,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00617,P008,20,1,1,3.15,2.73,114,1,5,3,student,Germany,UTC+1,Female,UG,Neuro,6,0,French,CV,Slot 1,NeuroAI,2026,2026-06-22,2026-07-24,223,21,global,4.5,3,8,5,virtual,5
U00620,P007,1,0,0,3.06,1.62,125,0,8,1,student,India,UTC+5:30,Female,Masters,Climate,6,0,French,Climate,Slot 1,Computational Tools for Climate Science,2026,2026-06-22,2026-07-24,208,15,global,4.5,3,8,5,virtual,5
U00620,P007,2,1,1,3.75,1.17,146,1,2,3,student,India,UTC+5:30,Female,Masters,Climate,6,0,French,Climate,Slot 1,Computational Tools for Climate Science,2026,2026-06-22,2026-07-24,208,15,global,4.5,3,8,5,virtual,5
U00620,P007,3,1,1,3.59,2.75,195,1,0,3,student,India,UTC+5:30,Female,Masters,Climate,6,0,French,Climate,Slot 1,Computational Tools for Climate Science,2026,2026-06-22,2026-07-24,208,15,global,4.5,3,8,5,virtual,5
U00620,P007,4,1,1,3.91,1.08,280,1,4,3,student,India,UTC+5:30,Female,Masters,Climate,6,0,French,Climate,Slot 1,Computational Tools for Climate Science,2026,2026-06-22,2026-07-24,208,15,global,4.5,3,8,5,virtual,5
U00620,P007,5,1,1,2.82,1.23,69,1,6,3,student,India,UTC+5:30,Female,Masters,Climate,6,0,French,Climate,Slot 1,Computational Tools for Climate Science,2026,2026-06-22,2026-07-24,208,15,global,4.5,3,8,5,virtual,5
U00620,P007,6,1,1,3.61,1.46,109,1,9,1,student,India,UTC+5:30,Female,Masters,Climate,6,0,French,Climate,Slot 1,Computational Tools for Climate Science,2026,2026-06-22,2026-07-24,208,15,global,4.5,3,8,5,virtual,5
U00620,P007,7,1,1,3.01,1.1,243,1,4,2,student,India,UTC+5:30,Female,Masters,Climate,6,0,French,Climate,Slot 1,Computational Tools for Climate Science,2026,2026-06-22,2026-07-24,208,15,global,4.5,3,8,5,virtual,5
U00620,P007,8,1,1,3.55,2.93,298,1,8,1,student,India,UTC+5:30,Female,Masters,Climate,6,0,French,Climate,Slot 1,Computational Tools for Climate Science,2026,2026-06-22,2026-07-24,208,15,global,4.5,3,8,5,virtual,5
U00620,P007,9,1,1,3.05,1.81,200,1,4,1,student,India,UTC+5:30,Female,Masters,Climate,6,0,French,Climate,Slot 1,Computational Tools for Climate Science,2026,2026-06-22,2026-07-24,208,15,global,4.5,3,8,5,virtual,5
U00620,P007,10,1,1,3.02,1.89,141,1,3,3,student,India,UTC+5:30,Female,Masters,Climate,6,0,French,Climate,Slot 1,Computational Tools for Climate Science,2026,2026-06-22,2026-07-24,208,15,global,4.5,3,8,5,virtual,5
U00620,P007,11,1,1,2.0,1.22,295,1,10,2,student,India,UTC+5:30,Female,Masters,Climate,6,0,French,Climate,Slot 1,Computational Tools for Climate Science,2026,2026-06-22,2026-07-24,208,15,global,4.5,3,8,5,virtual,5
U00620,P007,12,1,1,3.71,1.65,163,1,2,0,student,India,UTC+5:30,Female,Masters,Climate,6,0,French,Climate,Slot 1,Computational Tools for Climate Science,2026,2026-06-22,2026-07-24,208,15,global,4.5,3,8,5,virtual,5
U00620,P007,13,1,1,2.74,2.46,144,1,5,0,student,India,UTC+5:30,Female,Masters,Climate,6,0,French,Climate,Slot 1,Computational Tools for Climate Science,2026,2026-06-22,2026-07-24,208,15,global,4.5,3,8,5,virtual,5
U00620,P007,14,1,1,4.25,1.35,174,1,7,2,student,India,UTC+5:30,Female,Masters,Climate,6,0,French,Climate,Slot 1,Computational Tools for Climate Science,2026,2026-06-22,2026-07-24,208,15,global,4.5,3,8,5,virtual,5
U00620,P007,15,1,1,4.41,2.3,240,1,0,3,student,India,UTC+5:30,Female,Masters,Climate,6,0,French,Climate,Slot 1,Computational Tools for Climate Science,2026,2026-06-22,2026-07-24,208,15,global,4.5,3,8,5,virtual,5
U00620,P007,16,1,1,3.59,2.38,152,1,7,2,student,India,UTC+5:30,Female,Masters,Climate,6,0,French,Climate,Slot 1,Computational Tools for Climate Science,2026,2026-06-22,2026-07-24,208,15,global,4.5,3,8,5,virtual,5
U00620,P007,17,1,1,2.26,2.21,150,1,1,2,student,India,UTC+5:30,Female,Masters,Climate,6,0,French,Climate,Slot 1,Computational Tools for Climate Science,2026,2026-06-22,2026-07-24,208,15,global,4.5,3,8,5,virtual,5
U00620,P007,18,1,1,4.49,1.45,161,1,2,1,student,India,UTC+5:30,Female,Masters,Climate,6,0,French,Climate,Slot 1,Computational Tools for Climate Science,2026,2026-06-22,2026-07-24,208,15,global,4.5,3,8,5,virtual,5
U00620,P007,19,1,1,2.07,2.94,204,1,2,0,student,India,UTC+5:30,Female,Masters,Climate,6,0,French,Climate,Slot 1,Computational Tools for Climate Science,2026,2026-06-22,2026-07-24,208,15,global,4.5,3,8,5,virtual,5
U00620,P007,20,0,0,2.9,1.15,212,0,0,2,student,India,UTC+5:30,Female,Masters,Climate,6,0,French,Climate,Slot 1,Computational Tools for Climate Science,2026,2026-06-22,2026-07-24,208,15,global,4.5,3,8,5,virtual,5
U00622,P002,1,1,1,2.85,2.47,290,1,5,0,student,Germany,UTC+1,Non-binary,UG,Neuro,4,0,Hindi,CV,Slot 1,Deep Learning,2025,2025-06-22,2025-07-24,206,23,global,4.5,3,8,5,virtual,5
U00622,P002,2,1,1,3.05,1.7,70,1,7,2,student,Germany,UTC+1,Non-binary,UG,Neuro,4,0,Hindi,CV,Slot 1,Deep Learning,2025,2025-06-22,2025-07-24,206,23,global,4.5,3,8,5,virtual,5
U00622,P002,3,0,0,2.51,2.28,247,0,0,0,student,Germany,UTC+1,Non-binary,UG,Neuro,4,0,Hindi,CV,Slot 1,Deep Learning,2025,2025-06-22,2025-07-24,206,23,global,4.5,3,8,5,virtual,5
U00622,P002,4,1,1,2.18,2.09,287,1,3,0,student,Germany,UTC+1,Non-binary,UG,Neuro,4,0,Hindi,CV,Slot 1,Deep Learning,2025,2025-06-22,2025-07-24,206,23,global,4.5,3,8,5,virtual,5
U00622,P002,5,0,0,3.28,2.93,81,0,1,3,student,Germany,UTC+1,Non-binary,UG,Neuro,4,0,Hindi,CV,Slot 1,Deep Learning,2025,2025-06-22,2025-07-24,206,23,global,4.5,3,8,5,virtual,5
U00622,P002,6,1,1,3.81,2.49,259,1,8,3,student,Germany,UTC+1,Non-binary,UG,Neuro,4,0,Hindi,CV,Slot 1,Deep Learning,2025,2025-06-22,2025-07-24,206,23,global,4.5,3,8,5,virtual,5
U00622,P002,7,1,1,3.48,1.94,84,1,9,0,student,Germany,UTC+1,Non-binary,UG,Neuro,4,0,Hindi,CV,Slot 1,Deep Learning,2025,2025-06-22,2025-07-24,206,23,global,4.5,3,8,5,virtual,5
U00622,P002,8,1,1,3.89,2.41,96,1,5,2,student,Germany,UTC+1,Non-binary,UG,Neuro,4,0,Hindi,CV,Slot 1,Deep Learning,2025,2025-06-22,2025-07-24,206,23,global,4.5,3,8,5,virtual,5
U00622,P002,9,1,1,3.55,1.78,240,1,7,3,student,Germany,UTC+1,Non-binary,UG,Neuro,4,0,Hindi,CV,Slot 1,Deep Learning,2025,2025-06-22,2025-07-24,206,23,global,4.5,3,8,5,virtual,5
U00622,P002,10,1,1,3.55,2.23,73,1,10,1,student,Germany,UTC+1,Non-binary,UG,Neuro,4,0,Hindi,CV,Slot 1,Deep Learning,2025,2025-06-22,2025-07-24,206,23,global,4.5,3,8,5,virtual,5
U00622,P002,11,1,1,4.28,1.36,103,1,10,0,student,Germany,UTC+1,Non-binary,UG,Neuro,4,0,Hindi,CV,Slot 1,Deep Learning,2025,2025-06-22,2025-07-24,206,23,global,4.5,3,8,5,virtual,5
U00622,P002,12,1,1,3.63,2.11,163,1,9,2,student,Germany,UTC+1,Non-binary,UG,Neuro,4,0,Hindi,CV,Slot 1,Deep Learning,2025,2025-06-22,2025-07-24,206,23,global,4.5,3,8,5,virtual,5
U00622,P002,13,1,1,3.08,1.82,295,1,3,2,student,Germany,UTC+1,Non-binary,UG,Neuro,4,0,Hindi,CV,Slot 1,Deep Learning,2025,2025-06-22,2025-07-24,206,23,global,4.5,3,8,5,virtual,5
U00622,P002,14,0,0,3.56,1.35,269,0,4,0,student,Germany,UTC+1,Non-binary,UG,Neuro,4,0,Hindi,CV,Slot 1,Deep Learning,2025,2025-06-22,2025-07-24,206,23,global,4.5,3,8,5,virtual,5
U00622,P002,15,1,1,4.42,1.51,234,1,2,0,student,Germany,UTC+1,Non-binary,UG,Neuro,4,0,Hindi,CV,Slot 1,Deep Learning,2025,2025-06-22,2025-07-24,206,23,global,4.5,3,8,5,virtual,5
U00622,P002,16,0,0,2.06,1.76,288,0,1,1,student,Germany,UTC+1,Non-binary,UG,Neuro,4,0,Hindi,CV,Slot 1,Deep Learning,2025,2025-06-22,2025-07-24,206,23,global,4.5,3,8,5,virtual,5
U00622,P002,17,1,1,3.23,2.05,106,1,7,2,student,Germany,UTC+1,Non-binary,UG,Neuro,4,0,Hindi,CV,Slot 1,Deep Learning,2025,2025-06-22,2025-07-24,206,23,global,4.5,3,8,5,virtual,5
U00622,P002,18,1,1,3.87,2.81,260,1,9,2,student,Germany,UTC+1,Non-binary,UG,Neuro,4,0,Hindi,CV,Slot 1,Deep Learning,2025,2025-06-22,2025-07-24,206,23,global,4.5,3,8,5,virtual,5
U00622,P002,19,1,1,4.09,1.26,283,1,0,0,student,Germany,UTC+1,Non-binary,UG,Neuro,4,0,Hindi,CV,Slot 1,Deep Learning,2025,2025-06-22,2025-07-24,206,23,global,4.5,3,8,5,virtual,5
U00622,P002,20,1,1,3.4,1.61,100,1,6,0,student,Germany,UTC+1,Non-binary,UG,Neuro,4,0,Hindi,CV,Slot 1,Deep Learning,2025,2025-06-22,2025-07-24,206,23,global,4.5,3,8,5,virtual,5
U00623,P003,1,0,0,2.74,2.81,80,0,5,0,student,Brazil,UTC-3,Male,PhD,CS,3,0,Hindi,Neural Coding,Slot 4,Computational Tools for Climate Science,2025,2025-06-22,2025-07-24,262,22,global,4.5,3,8,5,virtual,5
U00623,P003,2,0,0,3.91,2.44,146,0,3,1,student,Brazil,UTC-3,Male,PhD,CS,3,0,Hindi,Neural Coding,Slot 4,Computational Tools for Climate Science,2025,2025-06-22,2025-07-24,262,22,global,4.5,3,8,5,virtual,5
U00623,P003,3,0,0,2.82,1.38,292,0,5,2,student,Brazil,UTC-3,Male,PhD,CS,3,0,Hindi,Neural Coding,Slot 4,Computational Tools for Climate Science,2025,2025-06-22,2025-07-24,262,22,global,4.5,3,8,5,virtual,5
U00623,P003,4,0,0,2.43,1.4,172,0,10,2,student,Brazil,UTC-3,Male,PhD,CS,3,0,Hindi,Neural Coding,Slot 4,Computational Tools for Climate Science,2025,2025-06-22,2025-07-24,262,22,global,4.5,3,8,5,virtual,5
U00623,P003,5,0,0,2.23,2.05,68,0,7,2,student,Brazil,UTC-3,Male,PhD,CS,3,0,Hindi,Neural Coding,Slot 4,Computational Tools for Climate Science,2025,2025-06-22,2025-07-24,262,22,global,4.5,3,8,5,virtual,5
U00623,P003,6,1,1,4.27,1.37,71,1,7,0,student,Brazil,UTC-3,Male,PhD,CS,3,0,Hindi,Neural Coding,Slot 4,Computational Tools for Climate Science,2025,2025-06-22,2025-07-24,262,22,global,4.5,3,8,5,virtual,5
U00623,P003,7,1,1,4.25,1.09,255,1,7,1,student,Brazil,UTC-3,Male,PhD,CS,3,0,Hindi,Neural Coding,Slot 4,Computational Tools for Climate Science,2025,2025-06-22,2025-07-24,262,22,global,4.5,3,8,5,virtual,5
U00623,P003,8,1,1,3.13,2.86,276,1,2,3,student,Brazil,UTC-3,Male,PhD,CS,3,0,Hindi,Neural Coding,Slot 4,Computational Tools for Climate Science,2025,2025-06-22,2025-07-24,262,22,global,4.5,3,8,5,virtual,5
U00623,P003,9,1,1,2.87,2.42,212,1,8,0,student,Brazil,UTC-3,Male,PhD,CS,3,0,Hindi,Neural Coding,Slot 4,Computational Tools for Climate Science,2025,2025-06-22,2025-07-24,262,22,global,4.5,3,8,5,virtual,5
U00623,P003,10,1,1,2.87,2.57,298,1,5,2,student,Brazil,UTC-3,Male,PhD,CS,3,0,Hindi,Neural Coding,Slot 4,Computational Tools for Climate Science,2025,2025-06-22,2025-07-24,262,22,global,4.5,3,8,5,virtual,5
U00623,P003,11,1,1,2.01,2.73,224,1,0,1,student,Brazil,UTC-3,Male,PhD,CS,3,0,Hindi,Neural Coding,Slot 4,Computational Tools for Climate Science,2025,2025-06-22,2025-07-24,262,22,global,4.5,3,8,5,virtual,5
U00623,P003,12,1,1,3.61,1.79,230,1,1,0,student,Brazil,UTC-3,Male,PhD,CS,3,0,Hindi,Neural Coding,Slot 4,Computational Tools for Climate Science,2025,2025-06-22,2025-07-24,262,22,global,4.5,3,8,5,virtual,5
U00623,P003,13,1,1,3.63,2.16,62,1,6,2,student,Brazil,UTC-3,Male,PhD,CS,3,0,Hindi,Neural Coding,Slot 4,Computational Tools for Climate Science,2025,2025-06-22,2025-07-24,262,22,global,4.5,3,8,5,virtual,5
U00623,P003,14,1,1,2.7,1.13,233,1,9,1,student,Brazil,UTC-3,Male,PhD,CS,3,0,Hindi,Neural Coding,Slot 4,Computational Tools for Climate Science,2025,2025-06-22,2025-07-24,262,22,global,4.5,3,8,5,virtual,5
U00623,P003,15,1,1,3.06,1.91,137,1,0,1,student,Brazil,UTC-3,Male,PhD,CS,3,0,Hindi,Neural Coding,Slot 4,Computational Tools for Climate Science,2025,2025-06-22,2025-07-24,262,22,global,4.5,3,8,5,virtual,5
U00623,P003,16,1,1,3.54,1.78,236,1,9,0,student,Brazil,UTC-3,Male,PhD,CS,3,0,Hindi,Neural Coding,Slot 4,Computational Tools for Climate Science,2025,2025-06-22,2025-07-24,262,22,global,4.5,3,8,5,virtual,5
U00623,P003,17,1,1,3.63,2.78,60,1,4,2,student,Brazil,UTC-3,Male,PhD,CS,3,0,Hindi,Neural Coding,Slot 4,Computational Tools for Climate Science,2025,2025-06-22,2025-07-24,262,22,global,4.5,3,8,5,virtual,5
U00623,P003,18,1,1,2.42,2.36,92,1,0,1,student,Brazil,UTC-3,Male,PhD,CS,3,0,Hindi,Neural Coding,Slot 4,Computational Tools for Climate Science,2025,2025-06-22,2025-07-24,262,22,global,4.5,3,8,5,virtual,5
U00623,P003,19,1,1,4.09,2.47,169,1,0,2,student,Brazil,UTC-3,Male,PhD,CS,3,0,Hindi,Neural Coding,Slot 4,Computational Tools for Climate Science,2025,2025-06-22,2025-07-24,262,22,global,4.5,3,8,5,virtual,5
U00623,P003,20,0,0,4.35,2.37,76,0,1,2,student,Brazil,UTC-3,Male,PhD,CS,3,0,Hindi,Neural Coding,Slot 4,Computational Tools for Climate Science,2025,2025-06-22,2025-07-24,262,22,global,4.5,3,8,5,virtual,5
U00625,P007,1,1,1,2.5,2.74,220,1,9,0,student,India,UTC+5:30,Female,Masters,AI,9,0,English,CV,Slot 3,Computational Tools for Climate Science,2026,2026-06-22,2026-07-24,208,15,global,4.5,3,8,5,virtual,5
U00625,P007,2,1,1,3.38,2.64,116,1,10,2,student,India,UTC+5:30,Female,Masters,AI,9,0,English,CV,Slot 3,Computational Tools for Climate Science,2026,2026-06-22,2026-07-24,208,15,global,4.5,3,8,5,virtual,5
U00625,P007,3,1,1,3.67,1.51,285,1,9,1,student,India,UTC+5:30,Female,Masters,AI,9,0,English,CV,Slot 3,Computational Tools for Climate Science,2026,2026-06-22,2026-07-24,208,15,global,4.5,3,8,5,virtual,5
